Timestamp,PM2.5 (µg/m³),PM10 (µg/m³)
2025-04-21 21:00:00,16.25,68.75
2025-04-21 22:00:00,19.25,62.00
2025-04-21 23:00:00,17.25,62.00
2025-04-22 00:00:00,18.75,NA
2025-04-22 01:00:00,21.00,NA
2025-04-22 02:00:00,NA,NA
2025-04-22 03:00:00,15.00,51.00
2025-04-22 04:00:00,18.50,55.00
2025-04-22 05:00:00,26.00,64.00
2025-04-22 06:00:00,19.50,63.00
2025-04-22 07:00:00,28.75,86.00
2025-04-22 08:00:00,32.75,84.50
2025-04-22 09:00:00,28.50,97.00
2025-04-22 10:00:00,25.75,116.25
2025-04-22 11:00:00,23.25,102.75
2025-04-22 12:00:00,24.75,101.25
2025-04-22 13:00:00,20.00,88.00
2025-04-22 14:00:00,23.75,82.50
2025-04-22 15:00:00,18.25,82.75
2025-04-22 16:00:00,22.25,77.75
2025-04-22 17:00:00,24.50,73.75
2025-04-22 18:00:00,25.75,74.25
2025-04-22 19:00:00,17.00,75.25
2025-04-22 20:00:00,19.50,64.75
2025-04-22 21:00:00,18.75,57.00
2025-04-22 22:00:00,21.00,56.00
2025-04-22 23:00:00,19.50,62.00
2025-04-23 00:00:00,15.75,73.00
2025-04-23 01:00:00,18.00,67.25
2025-04-23 02:00:00,17.25,46.75
2025-04-23 03:00:00,14.25,41.00
2025-04-23 04:00:00,11.75,51.75
2025-04-23 05:00:00,13.25,50.75
2025-04-23 06:00:00,24.50,64.00
2025-04-23 07:00:00,35.75,75.75
2025-04-23 08:00:00,28.00,70.75
2025-04-23 09:00:00,24.00,106.25
2025-04-23 10:00:00,21.00,161.75
2025-04-23 11:00:00,21.00,123.50
2025-04-23 12:00:00,21.25,83.75
2025-04-23 13:00:00,21.50,80.50
2025-04-23 14:00:00,18.00,64.50
2025-04-23 15:00:00,13.00,67.25
2025-04-23 16:00:00,16.00,72.25
2025-04-23 17:00:00,16.00,70.75
2025-04-23 18:00:00,17.25,56.00
2025-04-23 19:00:00,18.50,59.50
2025-04-23 20:00:00,12.00,58.50
2025-04-23 21:00:00,15.75,51.75
2025-04-23 22:00:00,18.75,52.75
2025-04-23 23:00:00,19.50,48.50
2025-04-24 00:00:00,15.25,50.75
2025-04-24 01:00:00,16.50,63.00
2025-04-24 02:00:00,18.00,59.00
2025-04-24 03:00:00,16.50,38.25
2025-04-24 04:00:00,14.00,41.75
2025-04-24 05:00:00,19.50,50.25
2025-04-24 06:00:00,22.00,61.50
2025-04-24 07:00:00,33.50,90.75
2025-04-24 08:00:00,30.75,86.25
2025-04-24 09:00:00,26.75,103.25
2025-04-24 10:00:00,27.25,136.25
2025-04-24 11:00:00,27.50,142.25
2025-04-24 12:00:00,19.00,131.25
2025-04-24 13:00:00,23.25,101.50
2025-04-24 14:00:00,17.75,87.25
2025-04-24 15:00:00,17.25,77.50
2025-04-24 16:00:00,18.00,108.00
2025-04-24 17:00:00,18.75,173.25
2025-04-24 18:00:00,20.75,120.25
2025-04-24 19:00:00,21.50,77.50
2025-04-24 20:00:00,23.75,77.50
2025-04-24 21:00:00,16.50,63.25
2025-04-24 22:00:00,14.00,59.50
2025-04-24 23:00:00,11.25,75.50
2025-04-25 00:00:00,12.75,142.25
2025-04-25 01:00:00,16.25,155.50
2025-04-25 02:00:00,19.50,121.75
2025-04-25 03:00:00,18.50,46.00
2025-04-25 04:00:00,20.50,53.00
2025-04-25 05:00:00,24.25,51.75
2025-04-25 06:00:00,32.50,66.50
2025-04-25 07:00:00,33.50,69.00
2025-04-25 08:00:00,23.00,76.75
2025-04-25 09:00:00,22.50,105.75
2025-04-25 10:00:00,20.75,151.25
2025-04-25 11:00:00,20.25,143.75
2025-04-25 12:00:00,21.50,105.00
2025-04-25 13:00:00,21.00,89.50
2025-04-25 14:00:00,16.50,86.25
2025-04-25 15:00:00,21.25,78.75
2025-04-25 16:00:00,23.25,72.00
2025-04-25 17:00:00,27.00,202.00
2025-04-25 18:00:00,5.00,172.25
2025-04-25 19:00:00,5.00,83.00
2025-04-25 20:00:00,8.75,77.25
2025-04-25 21:00:00,19.00,59.50
2025-04-25 22:00:00,15.50,58.25
2025-04-25 23:00:00,15.75,58.75
2025-04-26 00:00:00,19.50,59.25
2025-04-26 01:00:00,15.25,71.75
2025-04-26 02:00:00,16.25,83.50
2025-04-26 03:00:00,17.00,42.75
2025-04-26 04:00:00,17.00,50.00
2025-04-26 05:00:00,16.25,51.00
2025-04-26 06:00:00,17.50,62.50
2025-04-26 07:00:00,26.25,61.50
2025-04-26 08:00:00,21.50,65.25
2025-04-26 09:00:00,22.50,80.00
2025-04-26 10:00:00,21.00,101.75
2025-04-26 11:00:00,20.00,98.25
2025-04-26 12:00:00,16.75,103.50
2025-04-26 13:00:00,15.75,85.25
2025-04-26 14:00:00,15.00,68.25
2025-04-26 15:00:00,14.25,57.50
2025-04-26 16:00:00,13.25,148.00
2025-04-26 17:00:00,16.75,375.25
2025-04-26 18:00:00,15.75,146.00
2025-04-26 19:00:00,16.75,62.25
2025-04-26 20:00:00,20.25,68.25
2025-04-26 21:00:00,15.50,56.25
2025-04-26 22:00:00,16.50,52.00
2025-04-26 23:00:00,14.75,44.75
2025-04-27 00:00:00,12.75,46.50
2025-04-27 01:00:00,9.25,66.50
2025-04-27 02:00:00,11.00,67.00
2025-04-27 03:00:00,13.25,37.25
2025-04-27 04:00:00,10.75,36.75
2025-04-27 05:00:00,10.50,44.50
2025-04-27 06:00:00,12.00,72.00
2025-04-27 07:00:00,14.00,51.25
2025-04-27 08:00:00,18.50,51.00
2025-04-27 09:00:00,14.00,50.75
2025-04-27 10:00:00,15.00,63.25
2025-04-27 11:00:00,17.25,77.75
2025-04-27 12:00:00,13.50,81.00
2025-04-27 13:00:00,10.25,74.25
2025-04-27 14:00:00,14.25,69.00
2025-04-27 15:00:00,14.00,58.50
2025-04-27 16:00:00,11.25,53.25
2025-04-27 17:00:00,11.75,53.50
2025-04-27 18:00:00,11.00,59.25
2025-04-27 19:00:00,11.75,54.00
2025-04-27 20:00:00,13.25,54.50
2025-04-27 21:00:00,11.00,54.50
2025-04-27 22:00:00,11.00,47.25
2025-04-27 23:00:00,10.75,37.50
2025-04-28 00:00:00,10.25,32.50
2025-04-28 01:00:00,10.50,29.25
2025-04-28 02:00:00,8.50,27.75
2025-04-28 03:00:00,7.00,36.75
2025-04-28 04:00:00,6.50,27.50
2025-04-28 05:00:00,5.00,23.00
2025-04-28 06:00:00,6.00,34.75
2025-04-28 07:00:00,9.00,41.00
